SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	GSLO	GSHI	CHARTR
2011	040817000739	04	0408170	00739	4407	5822	SUNNYSIDE UNIFIED DISTRICT	SANTA CLARA ELEMENTARY SCHOOL	5205452000	6910 S SANTA CLARA	TUCSON	AZ	85706	6568	6910 SOUTH SANTA CLARA	TUCSON	AZ	85706	6568	1	1	11	32.125572	-110.982917	04019	PIMA COUNTY	0407	KG	05	2
2011	040817000743	04	0408170	00743	4407	5827	SUNNYSIDE UNIFIED DISTRICT	SUNNYSIDE HIGH SCHOOL	5205452000	1725 E BILBY RD	TUCSON	AZ	85706	4499	1725 EAST BILBY RD	TUCSON	AZ	85706	4499	1	1	11	32.142460	-110.945407	04019	PIMA COUNTY	0407	09	12	2
2011	040817000751	04	0408170	00751	4407	5825	SUNNYSIDE UNIFIED DISTRICT	OCOTILLO ELEMENTARY SCHOOL	5205452000	5702 S CAMPBELL	TUCSON	AZ	85706	4413	5702 SOUTH CAMPBELL	TUCSON	AZ	85706	4413	1	1	11	32.148160	-110.944740	04019	PIMA COUNTY	0407	PK	05	2
2011	040817001106	04	0408170	01106	4407	5814	SUNNYSIDE UNIFIED DISTRICT	ESPERANZA ELEMENTARY SCHOOL	5205452900	2353 E BANTAM ROAD	TUCSON	AZ	85706	1795	2353 EAST BANTAM RD	TUCSON	AZ	85706	1795	1	1	11	32.156098	-110.935931	04019	PIMA COUNTY	0407	PK	12	2
2011	040817001148	04	0408170	01148	4407	5811	SUNNYSIDE UNIFIED DISTRICT	CHAPARRAL MIDDLE SCHOOL	5205454700	3700 E ALVORD	TUCSON	AZ	85706	4799	3700 EAST ALVORD	TUCSON	AZ	85706	4799	1	1	21	32.143236	-110.913858	04019	PIMA COUNTY	0407	06	08	2
2011	040817001149	04	0408170	01149	4407	5823	SUNNYSIDE UNIFIED DISTRICT	SIERRA MIDDLE SCHOOL	5205452000	5801 S. DEL MORAL BLVD.	TUCSON	AZ	85706	4399	5801 SOUTH DEL MORAL BLVD	TUCSON	AZ	85706	4399	1	1	11	32.147315	-110.946921	04019	PIMA COUNTY	0407	06	08	2
2011	040817001177	04	0408170	01177	4407	5816	SUNNYSIDE UNIFIED DISTRICT	GALLEGO BASIC ELEMENTARY SCHOOL	5205453000	2238 E. GINTER ROAD	TUCSON	AZ	85706	1499	6200 SOUTH HEMISPHERE PLACE	TUCSON	AZ	85706	1499	1	1	11	32.140120	-110.914070	04019	PIMA COUNTY	0407	KG	05	2
2011	040817001386	04	0408170	01386	4407	5818	SUNNYSIDE UNIFIED DISTRICT	LOS AMIGOS ELEMENTARY SCHOOL	5205453200	2200 E DREXEL RD	TUCSON	AZ	85706	3416	2200 EAST DREXEL RD	TUCSON	AZ	85706	3416	1	1	11	32.148092	-110.939203	04019	PIMA COUNTY	0407	PK	12	2
2011	040817001438	04	0408170	01438	4407	5826	SUNNYSIDE UNIFIED DISTRICT	DESERT VIEW HIGH SCHOOL	5205452000	4101 EAST VALENCIA ROAD	TUCSON	AZ	85706	5005	4101 EAST VALENCIA RD	TUCSON	AZ	85706	5005	1	1	11	32.136029	-110.904941	04019	PIMA COUNTY	0407	09	12	2
2011	040817001612	04	0408170	01612	4407	5821	SUNNYSIDE UNIFIED DISTRICT	SUMMIT VIEW ELEMENTARY	5205452000	1900 E SUMMIT ST	TUCSON	AZ	85706		1900 EAST SUMMIT ST	TUCSON	AZ	85706		1	1	41	32.066980	-110.944600	04019	PIMA COUNTY	0407	PK	05	2
2011	040817001613	04	0408170	01613	4407	5824	SUNNYSIDE UNIFIED DISTRICT	CHALLENGER MIDDLE SCHOOL	5205452000	100 EAST ELVIRA ROAD	TUCSON	AZ	85706		100 EAST ELVIRA RD	TUCSON	AZ	85706		1	1	11	32.125718	-110.965840	04019	PIMA COUNTY	0407	06	08	2
2011	040817002549	04	0408170	02549	4407	87532	SUNNYSIDE UNIFIED DISTRICT	BILLY LANE LAUFFER MIDDLE SCHOOL	5205454900	5385 EAST LITTLETOWN ROAD	TUCSON	AZ	85706		5385 EAST LITTLETOWN RD	TUCSON	AZ	85706		1	1	41	32.135057	-110.878094	04019	PIMA COUNTY	0407	06	08	2
2011	040817002593	04	0408170	02593	4407	80693	SUNNYSIDE UNIFIED DISTRICT	LAS VILLAS DE KINO	5205452376	6015 S. SANTA CLARA	TUCSON	AZ	85706		5515 SOUTH FORGEUS AVE	TUCSON	AZ	85706		1	2	11	32.153870	-110.932000	04019	PIMA COUNTY	0407	PK	PK	2
2011	040817002849	04	0408170	02849	4407	89584	SUNNYSIDE UNIFIED DISTRICT	RIVERA ELEMENTARY	5205453900	5102 S. CHERRY AVENUE	TUCSON	AZ	85706		5102 SOUTH CHERRY AVE	TUCSON	AZ	85706		1	1	11	32.158949	-110.948469	04019	PIMA COUNTY	0407	PK	05	2
2011	040823000758	04	0408230	00758	4440	5905	SUPERIOR UNIFIED SCHOOL DISTRICT	JOHN F KENNEDY SCHOOL	5206893050	1500 SUNSET DR	SUPERIOR	AZ	85273	4522	1500 SUNSET DR	SUPERIOR	AZ	85273	4522	1	1	41	33.277784	-111.109758	04021	PINAL COUNTY	0401	PK	06	2
2011	040823000759	04	0408230	00759	4440	5906	SUPERIOR UNIFIED SCHOOL DISTRICT	SUPERIOR JUNIOR HIGH SCHOOL	5206893002	100 MARY DRIVE	SUPERIOR	AZ	85273	2514	100 MARY DR	SUPERIOR	AZ	85273	2514	1	1	41	33.278727	-111.111303	04021	PINAL COUNTY	0401	07	08	2
2011	040823000760	04	0408230	00760	4440	5907	SUPERIOR UNIFIED SCHOOL DISTRICT	SUPERIOR SENIOR HIGH SCHOOL	5206893002	100 MARY DRIVE	SUPERIOR	AZ	85273	2607	100 MARY DR	SUPERIOR	AZ	85273	2607	1	1	41	33.278727	-111.111303	04021	PINAL COUNTY	0401	09	12	2
2011	040828000761	04	0408280	00761	4408	5829	TANQUE VERDE UNIFIED DISTRICT	TANQUE VERDE ELEMENTARY SCHOOL	5207495751	2600 N  FENNIMORE	TUCSON	AZ	85749	9780	2600 NORTH FENNIMORE	TUCSON	AZ	85749	9780	1	1	21	32.256058	-110.727257	04019	PIMA COUNTY	0408	KG	06	2
2011	040828000762	04	0408280	00762	4408	5828	TANQUE VERDE UNIFIED DISTRICT	EMILY GRAY JUNIOR HIGH SCHOOL	5207495751	4201 N MELPOMENE WAY	TUCSON	AZ	85749	9523	4201 NORTH MELPOMENE WAY	TUCSON	AZ	85749	9523	1	1	21	32.285880	-110.756043	04019	PIMA COUNTY	0408	07	08	2
2011	040828001150	04	0408280	01150	4408	5830	TANQUE VERDE UNIFIED DISTRICT	AGUA CALIENTE SCHOOL	5207495751	11420 E LIMBERLOST ROAD	TUCSON	AZ	85749	8412	11420 EAST LIMBERLOST RD	TUCSON	AZ	85749	8412	1	1	21	32.280749	-110.747572	04019	PIMA COUNTY	0408	PK	06	2
2011	040828002550	04	0408280	02550	4408	87466	TANQUE VERDE UNIFIED DISTRICT	TANQUE VERDE HIGH SCHOOL	5207495751	4201 N. MELPOMENE	TUCSON  AZ	AZ	85749		4201 NORTH MELPOMENE	TUCSON  AZ	AZ	85749		1	1	21	32.285627	-110.756264	04019	PIMA COUNTY	0408	09	12	2
2011	040831000763	04	0408310	00763	4258	5226	TEMPE SCHOOL DISTRICT	AGUILAR SCHOOL	4807307102	5800 S. FOREST AVE.	TEMPE	AZ	85283	2898	5800 SOUTH FOREST AVE	TEMPE	AZ	85283	2898	1	1	12	33.369625	-111.934804	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000764	04	0408310	00764	4258	5222	TEMPE SCHOOL DISTRICT	ARREDONDO ELEMENTARY SCHOOL	4807307102	1330 E CARSON DR	TEMPE	AZ	85282	7216	1330 EAST CARSON DR	TEMPE	AZ	85282	7216	1	1	12	33.384042	-111.916322	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000765	04	0408310	00765	4258	5213	TEMPE SCHOOL DISTRICT	BROADMOR ELEMENTARY SCHOOL	4807307102	311 AEPLI DRIVE	TEMPE	AZ	85282	2205	311 AEPLI DR	TEMPE	AZ	85282	2205	1	1	12	33.405327	-111.933482	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000766	04	0408310	00766	4258	5223	TEMPE SCHOOL DISTRICT	BUSTOZ SCHOOL	4807307102	2020 EAST CARSON DRIVE	TEMPE	AZ	85282	7484	2020 EAST CARSON DR	TEMPE	AZ	85282	7484	1	2	12	33.384662	-111.900137	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000767	04	0408310	00767	4258	5212	TEMPE SCHOOL DISTRICT	CARMINATI SCHOOL	4807307102	4001 S MCALLISTER AVE	TEMPE	AZ	85282	5399	4001 SOUTH MCALLISTER AVE	TEMPE	AZ	85282	5399	1	1	12	33.386805	-111.930181	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000768	04	0408310	00768	4258	5231	TEMPE SCHOOL DISTRICT	CONNOLLY MIDDLE SCHOOL	4807307102	2002 EAST CONCORDA DRIVE	TEMPE	AZ	85282	2920	2002 EAST CONCORDA DR	TEMPE	AZ	85282	2920	1	1	12	33.404602	-111.899718	04013	MARICOPA COUNTY	0405	06	08	2
2011	040831000769	04	0408310	00769	4258	5221	TEMPE SCHOOL DISTRICT	CURRY ELEMENTARY SCHOOL	4807307102	1974 EAST MEADOW DRIVE	TEMPE	AZ	85282	2946	1974 EAST MEADOW DR	TEMPE	AZ	85282	2946	1	1	12	33.403183	-111.901277	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000772	04	0408310	00772	4258	5218	TEMPE SCHOOL DISTRICT	EVANS ELEMENTARY SCHOOL	4807307102	4525 S COLLEGE AVE	TEMPE	AZ	85282	6999	4525 SOUTH COLLEGE AVE	TEMPE	AZ	85282	6999	1	6	12	33.383724	-111.934159	04013	MARICOPA COUNTY	0405	PK	05	2
2011	040831000773	04	0408310	00773	4258	5228	TEMPE SCHOOL DISTRICT	FULLER ELEMENTARY SCHOOL	4808976228	1975 EAST CORNELL DRIVE	TEMPE	AZ	85283	2361	1975 EAST CORNELL DR	TEMPE	AZ	85283	2361	1	1	12	33.372341	-111.900659	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000775	04	0408310	00775	4258	5230	TEMPE SCHOOL DISTRICT	GILILLAND MIDDLE SCHOOL	4807307102	1025 S BECK AVE	TEMPE	AZ	85281	5301	1025 SOUTH BECK AVE	TEMPE	AZ	85281	5301	1	1	12	33.417819	-111.955606	04013	MARICOPA COUNTY	0405	06	08	2
2011	040831000776	04	0408310	00776	4258	5215	TEMPE SCHOOL DISTRICT	HOLDEMAN ELEMENTARY SCHOOL	4807307102	1326 WEST 18TH ST	TEMPE	AZ	85281	6213	1326 WEST 18TH ST	TEMPE	AZ	85281	6213	1	1	12	33.409948	-111.959170	04013	MARICOPA COUNTY	0405	PK	05	2
2011	040831000777	04	0408310	00777	4258	5219	TEMPE SCHOOL DISTRICT	HUDSON ELEMENTARY SCHOOL	4807307102	1325 E MALIBU DR	TEMPE	AZ	85282	5742	1325 EAST MALIBU DR	TEMPE	AZ	85282	5742	1	1	12	33.390999	-111.916891	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000778	04	0408310	00778	4258	5216	TEMPE SCHOOL DISTRICT	LAIRD ELEMENTARY SCHOOL	4807307102	1500 N SCOVEL ST	TEMPE	AZ	85281	1698	1500 NORTH SCOVEL ST	TEMPE	AZ	85281	1698	1	1	12	33.446692	-111.921600	04013	MARICOPA COUNTY	0405	KG	06	2
2011	040831000779	04	0408310	00779	4258	5229	TEMPE SCHOOL DISTRICT	MCKEMY MIDDLE SCHOOL	4807307102	2250 S COLLEGE AVE	TEMPE	AZ	85282	2299	2250 SOUTH COLLEGE AVE	TEMPE	AZ	85282	2299	1	2	12	33.403822	-111.935639	04013	MARICOPA COUNTY	0405	06	08	2
2011	040831000780	04	0408310	00780	4258	5217	TEMPE SCHOOL DISTRICT	MEYER ELEMENTARY SCHOOL	4807307102	2615 S. DORSEY LN.	TEMPE	AZ	85282	2799	2615 SOUTH DORSEY LN	TEMPE	AZ	85282	2799	1	2	12	33.401682	-111.914936	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000782	04	0408310	00782	4258	5224	TEMPE SCHOOL DISTRICT	NEVITT ELEMENTARY SCHOOL	4807307102	4525 E ST ANNE	PHOENIX	AZ	85042	5359	4525 EAST ST ANNE	PHOENIX	AZ	85042	5359	1	1	11	33.387432	-111.984732	04013	MARICOPA COUNTY	0404	PK	05	2
2011	040831000783	04	0408310	00783	4258	5227	TEMPE SCHOOL DISTRICT	ROVER ELEMENTARY SCHOOL	4808977122	1300 E. WATSON DRIVE	TEMPE	AZ	85283	3143	1300 EAST WATSON DR	TEMPE	AZ	85283	3143	1	1	12	33.369840	-111.918020	04013	MARICOPA COUNTY	0405	KG	06	2
2011	040831000785	04	0408310	00785	4258	5220	TEMPE SCHOOL DISTRICT	SCALES TECHNOLOGY ACADEMY	4807307102	1115 W 5TH ST	TEMPE	AZ	85281	2598	1115 WEST 5TH ST	TEMPE	AZ	85281	2598	1	1	12	33.424848	-111.955101	04013	MARICOPA COUNTY	0405	KG	05	2
2011	040831000786	04	0408310	00786	4258	5214	TEMPE SCHOOL DISTRICT	FLORA THEW ELEMENTARY SCHOOL	4807307102	2130 E HOWE AVE	TEMPE	AZ	85281	4898	2130 EAST HOWE AVE	TEMPE	AZ	85281	4898	1	1	12	33.417057	-111.895195	04013	MARICOPA COUNTY	0405	KG	06	2
2011	040831000787	04	0408310	00787	4258	5211	TEMPE SCHOOL DISTRICT	FRANK ELEMENTARY SCHOOL	4807307102	8409 S AVENIDA DEL YAQUI	GUADALUPE	AZ	85283		8409 SOUTH AVENIDA DEL YAQUI	GUADALUPE	AZ	85283		1	1	21	33.370193	-111.962481	04013	MARICOPA COUNTY	0404	PK	05	2
2011	040831000789	04	0408310	00789	4258	5225	TEMPE SCHOOL DISTRICT	WOOD SCHOOL	4807307102	727 W CORNELL DR	TEMPE	AZ	85283	2705	727 WEST CORNELL DR	TEMPE	AZ	85283	2705	1	1	12	33.371866	-111.951339	04013	MARICOPA COUNTY	0405	PK	05	2
2011	040831001107	04	0408310	01107	4258	5232	TEMPE SCHOOL DISTRICT	FEES COLLEGE PREPARATORY MIDDLE SCHOOL	4807307102	1600 E WATSON DR	TEMPE	AZ	85283	3147	1600 EAST WATSON DR	TEMPE	AZ	85283	3147	1	1	12	33.370166	-111.914226	04013	MARICOPA COUNTY	0405	06	08	2
2011	040831001258	04	0408310	01258	4258	5233	TEMPE SCHOOL DISTRICT	GETZ SCHOOL	4808976233	625 W CORNELL DR	TEMPE	AZ	85283	1759	625 WEST CORNELL DR	TEMPE	AZ	85283	1759	1	1	12	33.371291	-111.950512	04013	MARICOPA COUNTY	0405	PK	12	2
2011	040831002130	04	0408310	02130	4258	79316	TEMPE SCHOOL DISTRICT	INTERVENTION LEARNING PROGRAM	4807307102	2228 SOUTH COUNTRY CLUB WAY	TEMPE	AZ	85282		2228 SOUTH COUNTRY CLUB WAY	TEMPE	AZ	85282		4	6	12	33.404293	-111.901714	04013	MARICOPA COUNTY	0405	06	08	2
2011	040831003112	04	0408310	03112	4258	81057	TEMPE SCHOOL DISTRICT	WARD TRADITIONAL ACADEMY	4807307102	1965 EAST HERMOSA DRIVE	TEMPE	AZ	85282		1965 EAST HERMOSA DR	TEMPE	AZ	85282		1	1	12	33.387167	-111.901241	04013	MARICOPA COUNTY	0405	KG	08	2
2011	040834000680	04	0408340	00680	4287	5449	TEMPE UNION HIGH SCHOOL DISTRICT	DESERT VISTA HIGH SCHOOL	4808390292	16440 S 32ND ST	PHOENIX	AZ	85048	7807	16440 SOUTH 32ND ST	PHOENIX	AZ	85048	7807	1	1	11	33.296385	-112.015252	04013	MARICOPA COUNTY	0405	09	12	2
2011	040834000790	04	0408340	00790	4287	5447	TEMPE UNION HIGH SCHOOL DISTRICT	CORONA DEL SOL HIGH SCHOOL	4808390292	1001 E. KNOX ROAD	TEMPE	AZ	85284	3299	1001 EAST KNOX RD	TEMPE	AZ	85284	3299	1	1	12	33.326341	-111.927179	04013	MARICOPA COUNTY	0405	09	12	2
2011	040834000793	04	0408340	00793	4287	5446	TEMPE UNION HIGH SCHOOL DISTRICT	MARCOS DE NIZA HIGH SCHOOL	4808390292	6000 S LAKESHORE DRIVE	TEMPE	AZ	85283	3049	6000 SOUTH LAKESHORE DR	TEMPE	AZ	85283	3049	1	1	12	33.366446	-111.921338	04013	MARICOPA COUNTY	0405	09	12	2
2011	040834000794	04	0408340	00794	4287	5445	TEMPE UNION HIGH SCHOOL DISTRICT	MCCLINTOCK HIGH SCHOOL	4808390292	1830 E DEL RIO DR	TEMPE	AZ	85282	2898	1830 EAST DEL RIO DR	TEMPE	AZ	85282	2898	1	1	12	33.397572	-111.907502	04013	MARICOPA COUNTY	0405	09	12	2
2011	040834000795	04	0408340	00795	4287	5444	TEMPE UNION HIGH SCHOOL DISTRICT	TEMPE HIGH SCHOOL	4808390292	1730 S. MILL AVE.	TEMPE	AZ	85281	6600	1730 SOUTH MILL AVE	TEMPE	AZ	85281	6600	1	1	12	33.408779	-111.941292	04013	MARICOPA COUNTY	0405	09	12	2
2011	040834001567	04	0408340	01567	4287	5448	TEMPE UNION HIGH SCHOOL DISTRICT	MOUNTAIN POINTE HIGH SCHOOL	4808390292	4201 E KNOX RD	PHOENIX	AZ	85044	4701	4201 EAST KNOX RD	PHOENIX	AZ	85044	4701	1	1	11	33.325496	-111.990608	04013	MARICOPA COUNTY	0405	09	12	2
2011	040834001576	04	0408340	01576	4287	5450	TEMPE UNION HIGH SCHOOL DISTRICT	COMPADRE HIGH SCHOOL	4808390292	500 W GUADALUPE RD	TEMPE	AZ	85283		500 WEST GUADALUPE RD	TEMPE	AZ	85283		1	1	12	33.364968	-111.948639	04013	MARICOPA COUNTY	0405	09	12	2
2011	040834002583	04	0408340	02583	4287	87990	TEMPE UNION HIGH SCHOOL DISTRICT	TAPBI	4808390292	500 WEST GUADALUPE ROAD	TEMPE	AZ	85283		500 WEST GUADALUPE RD	TEMPE	AZ	85283		1	1	12	33.365413	-111.948644	04013	MARICOPA COUNTY	0405	09	12	2
2011	040841000796	04	0408410	00796	4219	4886	THATCHER UNIFIED DISTRICT	JACK DALEY PRIMARY SCHOOL	9283487201	BOX 610	THATCHER	AZ	85552	0610	3615 SECOND ST	THATCHER	AZ	85552	0610	1	1	33	32.852058	-109.757294	04009	GRAHAM COUNTY	0401	KG	03	2
2011	040841000797	04	0408410	00797	4219	4887	THATCHER UNIFIED DISTRICT	THATCHER ELEMENTARY SCHOOL	9283487201	P.O. BOX 610	THATCHER	AZ	85552	0610	1350 4TH AVE	THATCHER	AZ	85552	0610	1	1	33	32.852346	-109.757639	04009	GRAHAM COUNTY	0401	03	06	2
2011	040841000798	04	0408410	00798	4219	4888	THATCHER UNIFIED DISTRICT	THATCHER MIDDLE SCHOOL	9283487201	PO BOX 610	THATCHER	AZ	85552	0610	1300 NORTH 4TH AVE	THATCHER	AZ	85552	0610	1	1	33	32.851818	-109.757692	04009	GRAHAM COUNTY	0401	06	08	2
2011	040841001110	04	0408410	01110	4219	4889	THATCHER UNIFIED DISTRICT	THATCHER HIGH SCHOOL	9283487201	P O BOX 610	THATCHER	AZ	85552	0610	601 NORTH 3RD AVE	THATCHER	AZ	85552	0610	1	1	41	32.843403	-109.753931	04009	GRAHAM COUNTY	0401	09	12	2
2011	040843000799	04	0408430	00799	4255	5193	PALOMA SCHOOL DISTRICT	KISER ELEMENTARY SCHOOL	9286832588	38739 W. I-8	GILA BEND	AZ	85337	9705	38739 WEST I8	GILA BEND	AZ	85337	9705	1	1	43	32.943600	-112.733600	04013	MARICOPA COUNTY	0407	KG	08	2
2011	040846000800	04	0408460	00800	4482	6117	HILLSIDE ELEMENTARY DISTRICT	HILLSIDE ELEMENTARY SCHOOL	9284423416	HC 01 BOX 3056	BAGDAD	AZ	86321	9706	HC 01 BOX 3056	BAGDAD	AZ	86321	9706	1	1	43	34.580628	-113.171789	04025	YAVAPAI COUNTY	0401	PK	08	2
2011	040849001477	04	0408490	01477	4264	6240	TOLLESON ELEMENTARY DISTRICT	PORFIRIO H. GONZALES ELEMENTARY SCHOOL	6239369740	9401 W. GARFIELD ST.	TOLLESON	AZ	85353	1606	9401 WEST GARFIELD ST	TOLLESON	AZ	85353	1606	1	1	21	33.455476	-112.260923	04013	MARICOPA COUNTY	0407	PK	08	2
2011	040849001705	04	0408490	01705	4264	10869	TOLLESON ELEMENTARY DISTRICT	ARIZONA DESERT ELEMENTARY SCHOOL	6239369740	8803 W. VAN BUREN STREET	TOLLESON	AZ	85353		8803 WEST VAN BUREN ST	TOLLESON	AZ	85353		1	1	21	33.449826	-112.249813	04013	MARICOPA COUNTY	0407	KG	08	2
2011	040849002132	04	0408490	02132	4264	79402	TOLLESON ELEMENTARY DISTRICT	SHEELY FARMS ELEMENTARY SCHOOL	6239369740	9450 W. ENCANTO	PHOENIX	AZ	85037		9450 WEST ENCANTO	PHOENIX	AZ	85037		1	1	41	33.473757	-112.263063	04013	MARICOPA COUNTY	0407	KG	08	2
2011	040849002488	04	0408490	02488	4264	87526	TOLLESON ELEMENTARY DISTRICT	DESERT OASIS ELEMENTARY SCHOOL	6235333901	9401 W. GARFIELD ST.	TOLLESON	AZ	85353	1606	8802 WEST MCDOWELL	PHOENIX	AZ	85037	1606	1	1	11	33.466204	-112.249847	04013	MARICOPA COUNTY	0407	KG	08	2
2011	040852000805	04	0408520	00805	4288	5452	TOLLESON UNION HIGH SCHOOL DISTRICT	TOLLESON UNION HIGH SCHOOL	6234784000	9419 WEST VAN BUREN	TOLLESON	AZ	85353	2804	9419 WEST VAN BUREN	TOLLESON	AZ	85353	2804	1	1	21	33.448875	-112.263899	04013	MARICOPA COUNTY	0407	09	12	2
2011	040852001478	04	0408520	01478	4288	5453	TOLLESON UNION HIGH SCHOOL DISTRICT	WESTVIEW HIGH SCHOOL	6234784600	10850 W. GARDEN LAKES PARKWAY	AVONDALE	AZ	85353		10850 WEST GARDEN LAKES PARKWA	AVONDALE	AZ	85353		1	1	23	33.490635	-112.293655	04013	MARICOPA COUNTY	0407	09	12	2
2011	040852002339	04	0408520	02339	4288	80051	TOLLESON UNION HIGH SCHOOL DISTRICT	LA JOYA COMMUNITY HIGH SCHOOL	6234784000	11650 W. WHYMAN AVENUE	AVONDALE	AZ	85353		11650 WEST WHYMAN AVE	AVONDALE	AZ	85353		1	1	41	33.425843	-112.309207	04013	MARICOPA COUNTY	0407	09	12	2
2011	040852002416	04	0408520	02416	4288	85810	TOLLESON UNION HIGH SCHOOL DISTRICT	COPPER CANYON HIGH SCHOOL	6234784000	9126 WEST CAMELBACK RD	GLENDALE	AZ	85305		9126 WEST CAMELBACK RD	GLENDALE	AZ	85305		1	1	41	33.511386	-112.256694	04013	MARICOPA COUNTY	0402	09	12	2
2011	040852002912	04	0408520	02912	4288	89908	TOLLESON UNION HIGH SCHOOL DISTRICT	SIERRA LINDA HIGH SCHOOL	6234784000	9801 W. VAN BUREN STREET	TOLLESON	AZ	85353		9801 WEST VAN BUREN ST	TOLLESON	AZ	85353		1	1	21	33.450194	-112.270352	04013	MARICOPA COUNTY	0407	09	12	2
2011	040852002975	04	0408520	02975	4288	90085	TOLLESON UNION HIGH SCHOOL DISTRICT	TOLLESON #206	6234784000	9801 WEST VAN BUREN STREET	TOLLESON	AZ	85353		9801 WEST VAN BUREN ST	TOLLESON	AZ	85353		1	6	21	33.450194	-112.270352	04013	MARICOPA COUNTY	0407	09	12	2
2011	040852003206	04	0408520	03206	4288	90551	TOLLESON UNION HIGH SCHOOL DISTRICT	UNIVERSITY HIGH SCHOOL	6234784380	9419 WEST VAN BUREN STREET	TOLLESON	AZ	85353		9419 WEST VAN BUREN ST	TOLLESON	AZ	85353		1	1	21	33.450293	-112.263051	04013	MARICOPA COUNTY	0407	09	12	2
2011	040855000806	04	0408550	00806	4450	5945	TOLTEC ELEMENTARY DISTRICT	TOLTEC MIDDLE SCHOOL	5204662360	3315 N. TOLTEC RD.	ELOY	AZ	85231	9759	3315 NORTH TOLTEC RD	ELOY	AZ	85231	9759	1	1	41	32.783854	-111.619859	04021	PINAL COUNTY	0401	04	08	2
2011	040855002354	04	0408550	02354	4450	80312	TOLTEC ELEMENTARY DISTRICT	TOLTEC ELEMENTARY SCHOOL	5204662360	3315 N. TOLTEC RD.	ELOY	AZ	85231		12115 WEST BENITO RD	ARIZONA CITY	AZ	85223		1	1	41	32.756191	-111.697498	04021	PINAL COUNTY	0401	PK	04	2
2011	040860000807	04	0408600	00807	4168	4749	TOMBSTONE UNIFIED DISTRICT	HUACHUCA CITY SCHOOL	5204572217	PO BOX 1000	TOMBSTONE	AZ	85638	0468	100 SCHOOL DR	HUACHUCA CITY	AZ	85616	0468	1	1	41	31.631735	-110.333304	04003	COCHISE COUNTY	0408	PK	08	2
2011	040860000809	04	0408600	00809	4168	4751	TOMBSTONE UNIFIED DISTRICT	TOMBSTONE HIGH SCHOOL	5204572215	P.O. BOX 1000	TOMBSTONE	AZ	85638	1000	1211 NORTH YELLOWJACKET WAY	TOMBSTONE	AZ	85638	1000	1	1	43	31.716422	-110.060252	04003	COCHISE COUNTY	0408	09	12	2
2011	040860000810	04	0408600	00810	4168	4750	TOMBSTONE UNIFIED DISTRICT	WALTER J MEYER SCHOOL	5204572217	P.O. BOX 1000	TOMBSTONE	AZ	85638	1000	411 NORTH 9TH ST	TOMBSTONE	AZ	85638	1000	1	1	43	31.716369	-110.059946	04003	COCHISE COUNTY	0408	PK	08	2
2011	040864001259	04	0408640	01259	4376	5581	TOPOCK ELEMENTARY DISTRICT	TOPOCK ELEMENTARY SCHOOL	9287683344	P.O.BOX 370	TOPOCK	AZ	86436	0370	5083 TULE DR	TOPOCK	AZ	86436	0370	1	1	42	34.772306	-114.480588	04015	MOHAVE COUNTY	0402	PK	08	2
2011	040868000812	04	0408680	00812	4197	4838	TUBA CITY UNIFIED DISTRICT	TUBA CITY HIGH SCHOOL	9282831001	P.O.  BOX 67	TUBA CITY	AZ	86045	0067	WARRIOR DR	TUBA CITY	AZ	86045	0067	1	1	33	36.139199	-111.236401	04005	COCONINO COUNTY	0401	09	12	2
2011	040868000813	04	0408680	00813	4197	4836	TUBA CITY UNIFIED DISTRICT	EAGLES NEST INTERMEDIATE SCHOOL	9282831001	PO BOX 67	TUBA CITY	AZ	86045	0067	EAST FIR ST ON MAIN STREET	TUBA CITY	AZ	86045	0067	1	1	33	36.139171	-111.238669	04005	COCONINO COUNTY	0401	04	06	2
2011	040868000814	04	0408680	00814	4197	4837	TUBA CITY UNIFIED DISTRICT	TUBA CITY JUNIOR HIGH SCHOOL	9282831001	P. O. BOX 67	TUBA CITY	AZ	86045	0067	EAST FIR ST	TUBA CITY	AZ	86045	0067	1	1	33	36.139238	-111.236002	04005	COCONINO COUNTY	0401	07	08	2
2011	040868000815	04	0408680	00815	4197	4833	TUBA CITY UNIFIED DISTRICT	TUBA CITY PRIMARY SCHOOL	9282831001	BOX 67	TUBA CITY	AZ	86045	0067	MAPLE ST	TUBA CITY	AZ	86045	0067	1	1	33	36.137077	-111.241272	04005	COCONINO COUNTY	0401	PK	03	2
